1.101406	1.193310	-4	0	5002	4	5002	9
0.937033	0.963653	-3	-10	5002	5	5002	6
0.996795	0.965702	-3	-4	5002	5	5002	7
0.921141	0.845607	1	-11	5002	5	5002	8
1.011846	1.062946	-4	-11	5002	5	5002	9
0.786396	0.706519	0	6	5002	6	5002	7
1.019088	1.092760	4	-1	5002	6	5002	8
0.669025	0.674628	-1	-1	5002	6	5002	9
1.167987	1.164792	4	-6	5002	7	5002	8
0.894318	0.836136	-1	-6	5002	7	5002	9
1.039922	1.131753	-6	0	5002	8	5002	9
0.998642	0.878224	1	-9	5003	0	5003	1
0.919936	0.796701	1	-4	5003	0	5003	2
1.110230	1.055417	4	8	5003	0	5003	3
1.000253	1.006901	5	-12	5003	0	5003	4
0.918013	0.852009	1	-9	5003	0	5003	5
0.942013	0.851739	2	-6	5003	0	5003	6
0.868775	0.792213	2	-9	5003	0	5003	7
0.974762	0.917974	3	-13	5003	0	5003	8
0.877406	0.818526	-2	0	5003	0	5003	9
0.954872	0.812134	0	4	5003	1	5003	2
1.141958	1.080445	3	17	5003	1	5003	3
0.996218	0.950130	4	-4	5003	1	5003	4
1.062469	0.916189	0	0	5003	1	5003	5
0.994777	0.853522	1	3	5003	1	5003	6
0.895375	0.793981	1	0	5003	1	5003	7
1.074904	0.931149	2	-4	5003	1	5003	8
1.112664	0.968851	-2	8	5003	1	5003	9
1.049358	0.976347	3	12	5003	2	5003	3
0.989112	0.900768	3	-8	5003	2	5003	4
0.970801	0.823730	0	-4	5003	2	5003	5
0.798962	0.755407	1	-1	5003	2	5003	6
0.842193	0.745040	1	-5	5003	2	5003	7
0.903808	0.850605	2	-9	5003	2	5003	8
0.926026	0.847182	-3	4	5003	2	5003	9
0.988143	0.930754	1	-20	5003	3	5003	4
0.993252	0.968003	-3	-17	5003	3	5003	5
1.026473	0.974136	-2	-14	5003	3	5003	6
1.071189	0.988652	-2	-17	5003	3	5003	7
1.044388	0.956085	-1	-21	5003	3	5003	8
1.159313	1.180565	-7	-9	5003	3	5003	9
1.061115	0.999641	-3	3	5003	4	5003	5
0.969346	0.848967	-2	7	5003	4	5003	6
0.979267	0.893876	-2	3	5003	4	5003	7
0.890818	0.827753	-1	-1	5003	4	5003	8
1.133235	1.111748	-7	12	5003	4	5003	9
0.885987	0.793428	1	3	5003	5	5003	6
0.798406	0.749669	1	0	5003	5	5003	7
0.867885	0.776840	2	-4	5003	5	5003	8
1.044210	0.980353	-3	8	5003	5	5003	9
0.809172	0.681787	0	-3	5003	6	5003	7
0.896242	0.804712	1	-7	5003	6	5003	8
1.032387	0.975703	-4	5	5003	6	5003	9
0.827756	0.723065	1	-4	5003	7	5003	8
0.947815	0.918542	-4	9	5003	7	5003	9
0.989966	0.986410	-5	13	5003	8	5003	9
1.298052	1.179219	4	6	5004	0	5004	1
1.108956	1.011936	-3	2	5004	0	5004	2
1.123096	1.092373	5	9	5004	0	5004	3
1.145292	1.152775	6	10	5004	0	5004	4
1.114375	1.137500	5	0	5004	0	5004	5
0.000000	0.000000	0	0	5004	0	5004	6
0.997344	1.016690	4	0	5004	0	5004	7
1.208097	1.242160	7	-1	5004	0	5004	8
1.195164	1.096120	4	8	5004	0	5004	9
1.194631	1.252301	-9	-4	5004	1	5004	2
0.988662	0.833252	0	3	5004	1	5004	3
1.079452	0.949622	2	5	5004	1	5004	4
1.039935	0.898239	1	-5	5004	1	5004	5
1.298052	1.179219	-4	-6	5004	1	5004	6
1.117175	0.929468	0	-6	5004	1	5004	7
1.312922	1.120262	2	-6	5004	1	5004	8
0.788449	0.734821	-1	2	5004	1	5004	9
1.234518	1.258239	9	7	5004	2	5004	3
1.355811	1.368750	10	8	5004	2	5004	4
1.199633	1.306105	10	-1	5004	2	5004	5
1.108956	1.011936	3	-2	5004	2	5004	6
1.250198	1.260212	8	-2	5004	2	5004	7
1.469957	1.423320	11	-3	5004	2	5004	8
1.147646	1.199721	8	6	5004	2	5004	9
0.714748	0.646503	1	1	5004	3	5004	4
0.978750	0.838306	0	-8	5004	3	5004	5
1.123096	1.092373	-5	-9	5004	3	5004	6
0.879371	0.791195	-1	-9	5004	3	5004	7
1.095828	1.005040	2	-9	5004	3	5004	8
0.884811	0.754464	-1	-1	5004	3	5004	9
0.930667	0.818725	-1	-10	5004	4	5004	5
1.145292	1.152775	-6	-10	5004	4	5004	6
0.882400	0.821421	-2	-10	5004	4	5004	7
0.959664	0.868566	1	-11	5004	4	5004	8
0.994272	0.879687	-2	-2	5004	4	5004	9
1.114375	1.137500	-5	0	5004	5	5004	6
0.827390	0.746305	-1	-1	5004	5	5004	7
1.005849	0.832093	1	-1	5004	5	5004	8
0.976710	0.929763	-2	8	5004	5	5004	9
0.997344	1.016690	4	0	5004	6	5004	7
1.208097	1.242160	7	-1	5004	6	5004	8
1.195164	1.096120	4	8	5004	6	5004	9
0.920719	0.857639	2	0	5004	7	5004	8
1.087152	0.945410	0	9	5004	7	5004	9
1.257649	1.147900	-3	9	5004	8	5004	9
1.053671	1.004309	-2	2	5005	0	5005	1
1.145187	1.076565	1	0	5005	0	5005	2
1.089327	0.956396	0	4	5005	0	5005	3
1.069744	0.976761	-1	4	5005	0	5005	4
1.110625	1.135370	-4	0	5005	0	5005	5
1.068279	1.009426	-3	-6	5005	0	5005	6
1.081992	1.107651	-5	0	5005	0	5005	7
1.110625	1.135370	-4	0	5005	0	5005	8
1.258013	1.208463	-4	4	5005	0	5005	9
1.018987	1.025717	3	-2	5005	1	5005	2
0.757767	0.768700	2	1	5005	1	5005	3
0.798270	0.721240	0	1	5005	1	5005	4
1.205573	1.201042	-1	-3	5005	1	5005	5
0.931358	0.816394	-1	-9	5005	1	5005	6
0.959494	0.940373	-2	-2	5005	1	5005	7
1.205573	1.201042	-1	-3	5005	1	5005	8
0.872201	0.822077	-2	1	5005	1	5005	9
0.834490	0.824219	-2	3	5005	2	5005	3
0.963471	0.969109	-3	3	5005	2	5005	4
1.379717	1.404661	-5	-1	5005	2	5005	5
1.193823	1.153255	-4	-7	5005	2	5005	6
1.207227	1.246073	-6	0	5005	2	5005	7
1.379717	1.404661	-5	-1	5005	2	5005	8
1.165446	1.186665	-6	3	5005	2	5005	9
0.712344	0.673986	-1	0	5005	3	5005	4
1.300128	1.256901	-4	-4	5005	3	5005	5
1.084533	0.994657	-2	-10	5005	3	5005	6
1.084519	1.077109	-4	-4	5005	3	5005	7
1.300128	1.256901	-4	-4	5005	3	5005	8
1.044437	1.053403	-4	0	5005	3	5005	9
1.237436	1.213357	-2	-4	5005	4	5005	5
0.916367	0.866667	-1	-10	5005	4	5005	6
0.941474	0.936322	-3	-4	5005	4	5005	7
1.237436	1.213357	-2	-4	5005	4	5005	8
0.962344	0.978620	-3	0	5005	4	5005	9
1.064058	1.022173	1	-6	5005	5	5005	6
0.987594	0.889909	0	0	5005	5	5005	7
0.000000	0.000000	0	0	5005	5	5005	8
1.247660	1.072974	0	4	5005	5	5005	9
0.924805	0.874924	-2	6	5005	6	5005	7
1.064058	1.022173	-1	6	5005	6	5005	8
1.003200	0.914484	-1	10	5005	6	5005	9
0.987594	0.889909	0	0	5005	7	5005	8
0.881282	0.764697	0	4	5005	7	5005	9
1.247660	1.072974	0	4	5005	8	5005	9
1.140327	1.099001	-3	7	5006	0	5006	1
0.986122	0.899355	-1	4	5006	0	5006	2
1.196324	1.199713	-4	9	5006	0	5006	3
1.203800	1.105872	2	10	5006	0	5006	4
1.266274	1.202280	3	7	5006	0	5006	5
1.159335	1.026612	1	2	5006	0	5006	6
1.096646	1.025227	2	2	5006	0	5006	7
1.169404	1.056934	0	9	5006	0	5006	8
1.177378	1.064430	2	17	5006	0	5006	9
0.923006	0.881796	1	-2	5006	1	5006	2
0.791804	0.809053	-1	2	5006	1	5006	3
1.054060	1.125566	6	3	5006	1	5006	4
1.240134	1.301293	6	1	5006	1	5006	5
1.083301	1.133385	4	-4	5006	1	5006	6
1.051693	1.123517	5	-5	5006	1	5006	7
0.861899	0.911366	2	2	5006	1	5006	8
1.064723	1.153360	5	11	5006	1	5006	9
1.010513	0.974975	-2	4	5006	2	5006	3
1.138506	1.123802	4	6	5006	2	5006	4
1.223487	1.232071	5	3	5006	2	5006	5
1.077785	1.072581	2	-2	5006	2	5006	6
1.112911	1.126101	3	-2	5006	2	5006	7
1.011346	0.929067	1	4	5006	2	5006	8
1.098142	1.062266	3	12	5006	2	5006	9
1.037225	1.126508	7	1	5006	3	5006	4
1.250196	1.317048	8	-1	5006	3	5006	5
1.099635	1.223653	6	-6	5006	3	5006	6
1.118341	1.188039	6	-7	5006	3	5006	7
0.891031	0.964845	3	0	5006	3	5006	8
1.030960	1.105388	6	9	5006	3	5006	9
0.869841	0.871230	1	-3	5006	4	5006	5
0.816634	0.808060	-1	-7	5006	4	5006	6
0.890099	0.844692	-1	-8	5006	4	5006	7
0.813176	0.861450	-3	-1	5006	4	5006	8
0.845523	0.758978	-1	7	5006	4	5006	9
0.930516	0.887273	-2	-5	5006	5	5006	6
1.014935	0.984627	-2	-5	5006	5	5006	7
1.039434	1.063359	-4	1	5006	5	5006	8
0.972167	0.946371	-2	10	5006	5	5006	9
0.821375	0.820898	0	0	5006	6	5006	7
0.887208	0.917364	-2	6	5006	6	5006	8
0.871276	0.836244	0	15	5006	6	5006	9
0.977059	0.995060	-2	7	5006	7	5006	8
0.934483	0.860547	0	15	5006	7	5006	9
0.932368	0.922833	2	8	5006	8	5006	9
0.867564	0.839380	0	-4	5007	0	5007	1
1.058576	0.968477	1	-2	5007	0	5007	2
1.120409	1.085358	2	-1	5007	0	5007	3
1.070791	1.022455	-2	2	5007	0	5007	4
1.133217	1.103224	-1	-3	5007	0	5007	5
1.110189	1.006527	2	-1	5007	0	5007	6
1.058956	0.962305	0	2	5007	0	5007	7
1.169013	1.005183	1	3	5007	0	5007	8
1.140190	1.009778	2	2	5007	0	5007	9
1.001994	0.896404	1	2	5007	1	5007	2
1.173109	1.061064	2	4	5007	1	5007	3
1.088006	0.971321	-2	7	5007	1	5007	4
1.066709	0.990451	-1	2	5007	1	5007	5
1.131506	0.972858	2	4	5007	1	5007	6
1.095000	0.934106	0	7	5007	1	5007	7
1.146250	0.950967	1	8	5007	1	5007	8
1.185555	1.021421	2	7	5007	1	5007	9
0.734620	0.703423	1	2	5007	2	5007	3
0.778097	0.818801	-3	5	5007	2	5007	4
0.787094	0.832975	-2	0	5007	2	5007	5
0.858931	0.772594	1	1	5007	2	5007	6
0.721613	0.722545	-1	5	5007	2	5007	7
0.746677	0.695483	0	5	5007	2	5007	8
0.780353	0.761706	1	4	5007	2	5007	9
0.873344	0.937656	-4	3	5007	3	5007	4
0.828006	0.885729	-4	-2	5007	3	5007	5
0.757641	0.701025	0	-1	5007	3	5007	6
0.842643	0.856300	-2	3	5007	3	5007	7
0.782802	0.795560	-1	3	5007	3	5007	8
0.629525	0.668359	0	2	5007	3	5007	9
0.738097	0.693603	0	-5	5007	4	5007	5
0.956859	0.999115	4	-4	5007	4	5007	6
0.671406	0.707437	2	0	5007	4	5007	7
0.793469	0.828415	3	0	5007	4	5007	8
0.777924	0.868906	4	-1	5007	4	5007	9
0.836572	0.883464	4	1	5007	5	5007	6
0.819391	0.795858	1	4	5007	5	5007	7
0.917097	0.882812	3	5	5007	5	5007	8
0.860288	0.880417	4	4	5007	5	5007	9
0.899873	0.843246	-2	3	5007	6	5007	7
0.945545	0.828199	-1	4	5007	6	5007	8
0.802803	0.722583	0	3	5007	6	5007	9
0.642547	0.602827	1	1	5007	7	5007	8
0.761812	0.760618	2	0	5007	7	5007	9
0.673239	0.642138	1	-1	5007	8	5007	9
0.978191	0.968031	-1	8	5008	0	5008	1
1.147823	1.045647	0	13	5008	0	5008	2
1.130425	1.131927	-4	7	5008	0	5008	3
1.266190	1.198333	-4	13	5008	0	5008	4
1.361986	1.265618	1	14	5008	0	5008	5
1.463794	1.324235	1	19	5008	0	5008	6
1.134714	1.089959	-3	20	5008	0	5008	7
1.219265	1.155208	-2	24	5008	0	5008	8
1.203133	1.139139	-3	10	5008	0	5008	9
0.923742	0.811433	1	5	5008	1	5008	2
0.822516	0.842392	-3	-1	5008	1	5008	3
1.125128	1.071209	-3	4	5008	1	5008	4
1.112240	0.935962	1	6	5008	1	5008	5
1.255067	1.081624	2	11	5008	1	5008	6
0.887770	0.840582	-2	12	5008	1	5008	7
0.929687	0.875822	-1	16	5008	1	5008	8
0.909778	0.877715	-3	2	5008	1	5008	9
0.987954	0.970338	-4	-6	5008	2	5008	3
0.889844	0.922599	-5	0	5008	2	5008	4
0.813145	0.691504	0	1	5008	2	5008	5
1.011429	0.904142	1	6	5008	2	5008	6
0.882582	0.876153	-3	7	5008	2	5008	7
0.909493	0.916446	-2	12	5008	2	5008	8
0.968599	0.940260	-4	-3	5008	2	5008	9
0.928194	0.840402	-1	5	5008	3	5008	4
1.125082	1.114513	5	7	5008	3	5008	5
1.246284	1.165829	5	12	5008	3	5008	6
0.865102	0.846287	1	13	5008	3	5008	7
1.006748	0.982690	2	17	5008	3	5008	8
0.869076	0.806787	0	3	5008	3	5008	9
0.972406	1.028260	6	1	5008	4	5008	5
1.106534	1.077128	6	6	5008	4	5008	6
0.897320	0.865146	2	7	5008	4	5008	7
0.995676	0.977693	3	12	5008	4	5008	8
0.840860	0.799256	1	-3	5008	4	5008	9
0.858806	0.793155	1	5	5008	5	5008	6
1.035747	0.955251	-3	6	5008	5	5008	7
1.029564	0.973963	-2	11	5008	5	5008	8
0.992107	1.007018	-5	-4	5008	5	5008	9
1.152736	1.060469	-4	1	5008	6	5008	7
1.213774	1.091683	-2	5	5008	6	5008	8
1.187293	1.132044	-5	-9	5008	6	5008	9
0.749290	0.717882	1	5	5008	7	5008	8
0.814567	0.757341	-1	-10	5008	7	5008	9
0.860448	0.832460	-2	-15	5008	8	5008	9
0.952825	0.915978	2	6	5009	0	5009	1
0.988301	0.891284	0	7	5009	0	5009	2
0.902420	0.827621	-2	3	5009	0	5009	3
1.028133	0.954914	-2	10	5009	0	5009	4
0.938310	0.880213	2	15	5009	0	5009	5
0.915517	0.847266	0	15	5009	0	5009	6
0.996725	0.967483	-2	18	5009	0	5009	7
1.191667	1.124731	-2	22	5009	0	5009	8
1.233611	1.157738	-4	16	5009	0	5009	9
0.719375	0.721124	-2	0	5009	1	5009	2
0.897548	0.917604	-4	-3	5009	1	5009	3
0.953025	0.999141	-4	3	5009	1	5009	4
0.817483	0.771680	0	9	5009	1	5009	5
0.899934	0.860020	-1	9	5009	1	5009	6
0.936174	1.001875	-4	11	5009	1	5009	7
1.120660	1.135744	-4	16	5009	1	5009	8
1.132375	1.176832	-6	10	5009	1	5009	9
0.814808	0.808644	-2	-4	5009	2	5009	3
0.823185	0.830998	-2	3	5009	2	5009	4
0.952039	0.892540	2	8	5009	2	5009	5
0.891457	0.851463	1	9	5009	2	5009	6
0.846208	0.894844	-2	11	5009	2	5009	7
0.971000	0.995392	-2	15	5009	2	5009	8
1.011159	1.036328	-4	9	5009	2	5009	9
0.813987	0.773218	0	7	5009	3	5009	4
0.960608	0.941637	4	12	5009	3	5009	5
0.915878	0.827333	2	12	5009	3	5009	6
0.816759	0.819336	0	15	5009	3	5009	7
0.943333	0.950822	-1	19	5009	3	5009	8
0.965170	0.924539	-2	13	5009	3	5009	9
1.045484	1.011146	4	5	5009	4	5009	5
1.023129	0.948841	2	5	5009	4	5009	6
0.861612	0.798047	0	8	5009	4	5009	7
0.861047	0.804620	-1	12	5009	4	5009	8
0.917305	0.915423	-2	6	5009	4	5009	9
0.696031	0.663470	-1	0	5009	5	5009	6
0.913101	0.954297	-4	2	5009	5	5009	7
1.180850	1.152786	-4	7	5009	5	5009	8
1.167531	1.149677	-6	1	5009	5	5009	9
0.852753	0.839768	-2	2	5009	6	5009	7
1.101438	1.030046	-3	7	5009	6	5009	8
1.150346	1.084948	-4	1	5009	6	5009	9
0.910705	0.839404	0	4	5009	7	5009	8
0.930660	0.859728	-2	-1	5009	7	5009	9
0.813571	0.804461	-2	-6	5009	8	5009	9
1.106699	1.007763	1	4	5010	0	5010	1
1.106699	1.007763	1	4	5010	0	5010	2
1.106699	1.007763	1	4	5010	0	5010	3
0.000000	0.000000	0	0	5010	0	5010	4
1.106699	1.007763	1	4	5010	0	5010	5
0.000000	0.000000	0	0	5010	0	5010	6
1.106699	1.007763	1	4	5010	0	5010	7
1.106699	1.007763	1	4	5010	0	5010	8
1.106699	1.007763	1	4	5010	0	5010	9
0.000000	0.000000	0	0	5010	1	5010	2
0.000000	0.000000	0	0	5010	1	5010	3
1.106699	1.007763	-1	-4	5010	1	5010	4
0.000000	0.000000	0	0	5010	1	5010	5
1.106699	1.007763	-1	-4	5010	1	5010	6
0.000000	0.000000	0	0	5010	1	5010	7
0.000000	0.000000	0	0	5010	1	5010	8
0.000000	0.000000	0	0	5010	1	5010	9
0.000000	0.000000	0	0	5010	2	5010	3
1.106699	1.007763	-1	-4	5010	2	5010	4
0.000000	0.000000	0	0	5010	2	5010	5
1.106699	1.007763	-1	-4	5010	2	5010	6
0.000000	0.000000	0	0	5010	2	5010	7
0.000000	0.000000	0	0	5010	2	5010	8
0.000000	0.000000	0	0	5010	2	5010	9
1.106699	1.007763	-1	-4	5010	3	5010	4
0.000000	0.000000	0	0	5010	3	5010	5
1.106699	1.007763	-1	-4	5010	3	5010	6
0.000000	0.000000	0	0	5010	3	5010	7
0.000000	0.000000	0	0	5010	3	5010	8
0.000000	0.000000	0	0	5010	3	5010	9
1.106699	1.007763	1	4	5010	4	5010	5
0.000000	0.000000	0	0	5010	4	5010	6
1.106699	1.007763	1	4	5010	4	5010	7
1.106699	1.007763	1	4	5010	4	5010	8
1.106699	1.007763	1	4	5010	4	5010	9
1.106699	1.007763	-1	-4	5010	5	5010	6
0.000000	0.000000	0	0	5010	5	5010	7
0.000000	0.000000	0	0	5010	5	5010	8
0.000000	0.000000	0	0	5010	5	5010	9
1.106699	1.007763	1	4	5010	6	5010	7
1.106699	1.007763	1	4	5010	6	5010	8
1.106699	1.007763	1	4	5010	6	5010	9
0.000000	0.000000	0	0	5010	7	5010	8
0.000000	0.000000	0	0	5010	7	5010	9
0.000000	0.000000	0	0	5010	8	5010	9
1.284427	1.130721	-2	3	5011	0	5011	1
0.937201	0.924824	2	1	5011	0	5011	2
1.170786	1.028100	-1	-1	5011	0	5011	3
1.121742	0.964160	0	5	5011	0	5011	4
0.905346	0.864682	1	-1	5011	0	5011	5
1.310604	1.119586	-1	-11	5011	0	5011	6
1.049412	1.032300	3	-7	5011	0	5011	7
1.122922	1.066280	-2	6	5011	0	5011	8
1.191289	1.163418	5	0	5011	0	5011	9
1.174323	1.162712	5	-3	5011	1	5011	2
0.839295	0.811037	1	-4	5011	1	5011	3
0.903082	0.942777	3	1	5011	1	5011	4
1.242885	1.171875	4	-4	5011	1	5011	5
0.993322	1.002041	1	-14	5011	1	5011	6
1.153649	1.233051	7	-11	5011	1	5011	7
0.902102	0.861182	0	3	5011	1	5011	8
1.202747	1.298182	9	-3	5011	1	5011	9
1.095190	1.064479	-4	-2	5011	2	5011	3
0.964968	0.893498	-2	4	5011	2	5011	4
0.793766	0.770263	-1	-2	5011	2	5011	5
1.228456	1.153601	-4	-11	5011	2	5011	6
0.912270	0.885243	1	-8	5011	2	5011	7
1.060268	1.134454	-5	6	5011	2	5011	8
0.987516	0.967546	3	-1	5011	2	5011	9
0.944480	0.906023	2	6	5011	3	5011	4
1.050375	1.084769	4	0	5011	3	5011	5
1.065629	0.953735	0	-9	5011	3	5011	6
1.108198	1.151509	6	-6	5011	3	5011	7
0.976667	0.929365	-1	7	5011	3	5011	8
1.094693	1.203822	8	1	5011	3	5011	9
0.995260	0.865278	1	-6	5011	4	5011	5
1.045345	0.990788	-1	-15	5011	4	5011	6
1.050946	1.020550	3	-12	5011	4	5011	7
0.925063	0.931779	-2	1	5011	4	5011	8
1.042419	1.085938	5	-5	5011	4	5011	9
1.145828	1.090855	-3	-9	5011	5	5011	6
0.834188	0.823311	2	-6	5011	5	5011	7
1.057664	1.051953	-4	8	5011	5	5011	8
0.940755	0.897109	4	1	5011	5	5011	9
1.095820	1.112659	5	3	5011	6	5011	7
1.115909	1.052693	-1	17	5011	6	5011	8
1.168540	1.205827	7	11	5011	6	5011	9
1.094135	1.158467	-6	14	5011	7	5011	8
0.932843	0.875580	2	7	5011	7	5011	9
1.117979	1.223125	9	-6	5011	8	5011	9
1.159038	1.125202	2	-4	5012	0	5012	1
1.159038	1.125202	2	-4	5012	0	5012	2
1.181546	1.139743	-2	-8	5012	0	5012	3
1.172625	1.152960	-3	0	5012	0	5012	4
1.215950	1.269935	-6	-6	5012	0	5012	5
1.173400	1.174740	-4	-10	5012	0	5012	6
1.310833	1.274947	-5	-10	5012	0	5012	7
1.282072	1.269141	-4	-8	5012	0	5012	8
1.519841	1.404226	-3	-3	5012	0	5012	9
0.000000	0.000000	0	0	5012	1	5012	2
0.981560	0.958359	-4	-3	5012	1	5012	3
0.951492	1.037742	-6	5	5012	1	5012	4
1.022468	1.124637	-8	-2	5012	1	5012	5
1.034984	1.050647	-6	-6	5012	1	5012	6
1.053306	1.119051	-7	-5	5012	1	5012	7
0.989291	1.034375	-6	-3	5012	1	5012	8
1.428380	1.340148	-5	1	5012	1	5012	9
0.981560	0.958359	-4	-3	5012	2	5012	3
0.951492	1.037742	-6	5	5012	2	5012	4
1.022468	1.124637	-8	-2	5012	2	5012	5
1.034984	1.050647	-6	-6	5012	2	5012	6
1.053306	1.119051	-7	-5	5012	2	5012	7
0.989291	1.034375	-6	-3	5012	2	5012	8
1.428380	1.340148	-5	1	5012	2	5012	9
0.840915	0.791766	-1	7	5012	3	5012	4
0.832233	0.887654	-3	1	5012	3	5012	5
0.828949	0.809524	-1	-3	5012	3	5012	6
0.835823	0.859605	-3	-2	5012	3	5012	7
0.673344	0.652976	-1	0	5012	3	5012	8
1.271955	1.130035	-1	4	5012	3	5012	9
0.936558	0.903982	-2	-6	5012	4	5012	5
0.938067	0.888330	0	-10	5012	4	5012	6
0.942252	0.945388	-2	-9	5012	4	5012	7
0.825493	0.816894	0	-8	5012	4	5012	8
1.270478	1.096338	0	-3	5012	4	5012	9
0.870224	0.841885	2	-4	5012	5	5012	6
0.841433	0.793286	0	-3	5012	5	5012	7
0.823711	0.823059	2	-1	5012	5	5012	8
1.376465	1.169519	1	3	5012	5	5012	9
0.850346	0.761607	-1	1	5012	6	5012	7
0.904525	0.887085	0	2	5012	6	5012	8
1.450196	1.328075	1	7	5012	6	5012	9
0.773449	0.809648	1	2	5012	7	5012	8
1.263994	1.105556	1	6	5012	7	5012	9
1.194647	1.047485	0	4	5012	8	5012	9
1.011405	0.941557	-2	-7	5013	0	5013	1
1.176701	1.044960	-2	-13	5013	0	5013	2
1.021305	1.119450	-6	-1	5013	0	5013	3
1.376701	1.412472	-7	-2	5013	0	5013	4
0.802344	0.883287	-4	0	5013	0	5013	5
0.869531	0.940347	-4	0	5013	0	5013	6
0.984961	1.004779	-5	0	5013	0	5013	7
1.011405	0.941557	-2	-7	5013	0	5013	8
1.176701	1.044960	-2	-13	5013	0	5013	9
0.876461	0.819792	-1	-6	5013	1	5013	2
1.092987	1.079870	-4	6	5013	1	5013	3
1.307702	1.294942	-5	5	5013	1	5013	4
1.001667	0.874899	-2	7	5013	1	5013	5
0.959020	0.875756	-2	7	5013	1	5013	6
1.075229	1.047874	-3	7	5013	1	5013	7
0.000000	0.000000	0	0	5013	1	5013	8
0.876461	0.819792	-1	-6	5013	1	5013	9
1.145878	1.095580	-3	12	5013	2	5013	3
1.344463	1.281042	-4	11	5013	2	5013	4
1.120850	1.004252	-1	13	5013	2	5013	5
1.053435	0.926927	-1	13	5013	2	5013	6
1.141428	1.106148	-3	13	5013	2	5013	7
0.876461	0.819792	1	6	5013	2	5013	8
